,dni,dhi,wind_speed,ghi,air_temperature,dew_point,relative_humidity,surface_pressure
"09/26/2018, 10:00:00 PM",78.0,239.0,3.0,287.0,27.1,12.4,40.18,1012.0
"09/26/2018, 11:00:00 PM",55.0,167.0,2.9,195.5,26.5,12.8,42.82,1012.0
"09/27/2018, 12:00:00 AM",149.5,84.5,2.7,121.0,24.8,13.3,48.915,1012.0
"09/27/2018, 01:00:00 AM",130.5,22.0,2.55,36.5,22.6,14.1,58.805,1012.5
"09/27/2018, 02:00:00 AM",0.0,0.0,2.15,0.0,20.85,14.8,68.295,1013.0
"09/27/2018, 03:00:00 AM",0.0,0.0,1.7,0.0,20.25,15.0,71.93,1013.0
"09/27/2018, 04:00:00 AM",0.0,0.0,1.45,0.0,20.0,15.0,73.065,1014.0
"09/27/2018, 05:00:00 AM",0.0,0.0,1.35,0.0,19.65,15.0,74.77,1014.0
"09/27/2018, 06:00:00 AM",0.0,0.0,1.15,0.0,19.35,15.0,76.115,1013.5
"09/27/2018, 07:00:00 AM",0.0,0.0,1.0,0.0,19.15,15.0,76.67,1013.0
"09/27/2018, 08:00:00 AM",0.0,0.0,0.9,0.0,19.1,14.9,76.47,1013.0
"09/27/2018, 09:00:00 AM",0.0,0.0,0.9,0.0,19.2,14.8,75.485,1012.5
"09/27/2018, 10:00:00 AM",0.0,0.0,1.0,0.0,19.55,14.6,72.915,1012.0
"09/27/2018, 11:00:00 AM",0.0,0.0,0.95,0.0,20.15,14.3,68.855,1012.0
"09/27/2018, 12:00:00 PM",0.0,0.0,0.75,0.0,20.75,13.9,64.715,1012.0
"09/27/2018, 01:00:00 PM",0.0,0.0,0.6,0.0,21.35,13.6,61.245,1012.0
"09/27/2018, 02:00:00 PM",89.5,19.5,0.55,31.0,22.4,13.4,56.89,1012.5
"09/27/2018, 03:00:00 PM",20.0,63.5,0.75,69.0,24.05,13.6,51.91,1013.0
"09/27/2018, 04:00:00 PM",0.0,104.5,1.25,104.5,25.65,13.4,46.665,1013.0
"09/27/2018, 05:00:00 PM",21.0,184.5,1.7,198.0,26.9,13.1,42.475,1013.0
"09/27/2018, 06:00:00 PM",23.5,285.5,2.15,303.5,27.7,12.6,39.38,1012.0
"09/27/2018, 07:00:00 PM",122.5,367.5,2.45,468.0,27.95,12.2,37.8,1011.5
"09/27/2018, 08:00:00 PM",277.5,342.5,2.65,567.0,28.15,11.8,36.295,1011.0
"09/27/2018, 09:00:00 PM",105.5,293.0,2.85,374.0,28.1,11.6,35.855,1010.0
"09/27/2018, 10:00:00 PM",532.0,162.0,2.9,490.0,27.7,11.7,37.115,1010.0
"09/27/2018, 11:00:00 PM",793.5,80.5,2.9,460.5,27.1,11.9,38.82,1009.0
"09/28/2018, 12:00:00 AM",637.0,62.0,2.65,246.5,25.35,12.1,43.565,1010.0
"09/28/2018, 01:00:00 AM",221.5,25.0,1.95,49.0,23.15,12.5,51.11,1010.0
"09/28/2018, 02:00:00 AM",0.0,0.0,1.25,0.0,21.4,13.0,58.915,1010.5
"09/28/2018, 03:00:00 AM",0.0,0.0,0.7,0.0,20.7,13.1,61.74,1011.0
"09/28/2018, 04:00:00 AM",0.0,0.0,0.45,0.0,20.4,12.9,62.13,1011.0
"09/28/2018, 05:00:00 AM",0.0,0.0,0.7,0.0,20.35,12.7,61.34,1011.0
"09/28/2018, 06:00:00 AM",0.0,0.0,0.95,0.0,20.2,12.6,61.82,1011.0
"09/28/2018, 07:00:00 AM",0.0,0.0,1.1,0.0,19.9,12.8,63.605,1011.0
"09/28/2018, 08:00:00 AM",0.0,0.0,0.95,0.0,19.6,13.0,65.705,1011.0
"09/28/2018, 09:00:00 AM",0.0,0.0,0.75,0.0,19.2,13.2,68.17,1011.0
"09/28/2018, 10:00:00 AM",0.0,0.0,0.75,0.0,18.85,13.3,70.07,1011.0
"09/28/2018, 11:00:00 AM",0.0,0.0,0.85,0.0,18.7,13.3,70.69,1011.0
"09/28/2018, 12:00:00 PM",0.0,0.0,0.9,0.0,18.7,13.2,70.43,1011.0
"09/28/2018, 01:00:00 PM",0.0,0.0,0.95,0.0,18.9,13.2,69.63,1011.0
"09/28/2018, 02:00:00 PM",146.0,21.5,1.1,42.5,20.25,13.4,64.905,1012.0
"09/28/2018, 03:00:00 PM",61.5,56.5,1.45,73.0,22.1,13.5,58.19,1012.0
"09/28/2018, 04:00:00 PM",0.0,106.5,1.95,106.5,23.8,13.3,51.73,1012.0
"09/28/2018, 05:00:00 PM",12.5,216.5,2.5,225.0,25.15,13.3,47.775,1012.0
"09/28/2018, 06:00:00 PM",59.5,326.5,3.1,372.5,26.0,13.1,44.835,1011.5
"09/28/2018, 07:00:00 PM",77.0,375.0,3.45,437.5,26.15,13.2,44.785,1011.0
"09/28/2018, 08:00:00 PM",49.0,348.5,3.55,388.0,25.8,13.4,46.385,1011.0
"09/28/2018, 09:00:00 PM",282.5,290.0,3.45,496.0,25.4,13.4,47.485,1010.0
"09/28/2018, 10:00:00 PM",840.0,99.0,3.3,629.5,24.95,13.3,48.5,1010.0
"09/28/2018, 11:00:00 PM",774.0,82.0,3.2,449.0,24.5,13.2,49.49,1010.0
"09/29/2018, 12:00:00 AM",620.0,61.5,2.75,238.5,23.25,13.2,53.2,1010.0
"09/29/2018, 01:00:00 AM",246.0,25.5,2.1,50.5,21.8,13.3,58.67,1010.0
"09/29/2018, 02:00:00 AM",0.0,0.0,1.35,0.0,20.55,13.8,65.365,1010.5
"09/29/2018, 03:00:00 AM",0.0,0.0,0.9,0.0,20.0,14.0,68.57,1011.0
"09/29/2018, 04:00:00 AM",0.0,0.0,0.9,0.0,19.75,14.1,69.995,1011.0
"09/29/2018, 05:00:00 AM",0.0,0.0,1.2,0.0,19.45,14.3,71.965,1011.0
"09/29/2018, 06:00:00 AM",0.0,0.0,1.4,0.0,19.2,14.5,74.19,1012.0
"09/29/2018, 07:00:00 AM",0.0,0.0,1.5,0.0,18.85,14.7,76.73,1012.0
"09/29/2018, 08:00:00 AM",0.0,0.0,1.4,0.0,18.55,14.8,78.88,1011.5
"09/29/2018, 09:00:00 AM",0.0,0.0,1.4,0.0,18.35,14.9,80.33,1011.0
"09/29/2018, 10:00:00 AM",0.0,0.0,1.4,0.0,18.15,15.0,81.715,1011.0
"09/29/2018, 11:00:00 AM",0.0,0.0,1.4,0.0,17.95,15.0,83.03,1011.0
"09/29/2018, 12:00:00 PM",0.0,0.0,1.3,0.0,17.75,15.0,83.88,1012.0
"09/29/2018, 01:00:00 PM",0.0,0.0,1.25,0.0,17.9,14.8,82.275,1012.0
"09/29/2018, 02:00:00 PM",352.5,32.0,1.5,77.5,18.9,14.7,76.405,1012.0
"09/29/2018, 03:00:00 PM",485.0,87.5,2.0,234.5,20.55,14.4,67.825,1013.0
"09/29/2018, 04:00:00 PM",667.5,105.0,2.7,448.0,22.3,14.2,60.16,1013.0
"09/29/2018, 05:00:00 PM",879.0,81.0,3.4,656.0,23.65,14.4,55.975,1013.0
"09/29/2018, 06:00:00 PM",916.0,84.5,3.6,779.0,24.25,14.5,54.425,1013.0
"09/29/2018, 07:00:00 PM",928.0,87.5,3.6,838.5,24.65,14.5,53.235,1012.0
"09/29/2018, 08:00:00 PM",926.0,88.0,3.6,831.5,24.95,14.5,52.31,1011.5
"09/29/2018, 09:00:00 PM",909.0,84.0,3.75,757.5,25.05,14.7,52.795,1011.0
"09/29/2018, 10:00:00 PM",869.0,78.0,3.9,623.0,24.85,14.9,54.1,1011.0
"09/29/2018, 11:00:00 PM",792.0,69.5,3.9,441.0,24.5,14.8,54.91,1010.0
"09/30/2018, 12:00:00 AM",634.5,54.5,3.2,232.5,23.2,14.8,59.08,1010.0
"09/30/2018, 01:00:00 AM",241.0,23.0,2.45,46.5,21.95,14.9,64.105,1011.0
"09/30/2018, 02:00:00 AM",0.0,0.0,1.9,0.0,21.0,15.2,69.495,1011.0
"09/30/2018, 03:00:00 AM",0.0,0.0,1.5,0.0,20.6,15.4,71.91,1012.0
"09/30/2018, 04:00:00 AM",0.0,0.0,1.1,0.0,20.45,15.3,72.515,1012.0
"09/30/2018, 05:00:00 AM",0.0,0.0,0.9,0.0,20.3,15.3,73.2,1012.0
"09/30/2018, 06:00:00 AM",0.0,0.0,0.85,0.0,20.15,15.4,74.17,1011.5
"09/30/2018, 07:00:00 AM",0.0,0.0,0.75,0.0,20.0,15.5,75.21,1011.0
"09/30/2018, 08:00:00 AM",0.0,0.0,0.55,0.0,20.05,15.5,75.07,1011.0
"09/30/2018, 09:00:00 AM",0.0,0.0,0.5,0.0,20.2,15.4,73.81,1010.5
"09/30/2018, 10:00:00 AM",0.0,0.0,0.5,0.0,20.45,15.2,71.71,1010.0
"09/30/2018, 11:00:00 AM",0.0,0.0,0.55,0.0,20.6,15.1,70.54,1010.0
"09/30/2018, 12:00:00 PM",0.0,0.0,0.75,0.0,20.6,15.1,70.56,1010.0
"09/30/2018, 01:00:00 PM",0.0,0.0,1.0,0.0,20.9,15.2,69.87,1010.5
"09/30/2018, 02:00:00 PM",189.5,36.5,1.5,61.0,22.2,15.4,65.515,1011.0
"09/30/2018, 03:00:00 PM",389.5,99.5,2.1,224.0,23.7,15.8,61.205,1011.5
"09/30/2018, 04:00:00 PM",517.5,149.5,2.45,411.0,24.55,16.1,59.39,1012.0
"09/30/2018, 05:00:00 PM",523.5,213.5,2.6,553.5,25.15,16.3,57.805,1012.0
"09/30/2018, 06:00:00 PM",548.5,255.5,2.7,669.5,25.8,16.3,55.825,1011.5
"09/30/2018, 07:00:00 PM",493.0,302.5,3.15,699.5,26.15,16.3,54.53,1011.0
"09/30/2018, 08:00:00 PM",425.0,327.5,3.6,667.0,25.9,16.3,55.3,1011.0
"09/30/2018, 09:00:00 PM",517.5,258.5,3.5,639.0,25.0,16.5,59.405,1011.0
"09/30/2018, 10:00:00 PM",420.5,236.0,3.05,496.5,24.15,16.9,63.925,1011.0
"09/30/2018, 11:00:00 PM",253.0,186.0,2.5,305.0,23.6,17.2,67.52,1011.0
"10/01/2018, 12:00:00 AM",90.5,103.5,1.6,130.5,23.0,17.5,71.26,1010.0
"10/01/2018, 01:00:00 AM",14.5,23.0,1.3,23.5,22.65,17.7,73.7,1010.0
"10/01/2018, 02:00:00 AM",0.0,0.0,1.2,0.0,22.5,17.8,74.97,1010.0
"10/01/2018, 03:00:00 AM",0.0,0.0,0.85,0.0,22.5,17.9,75.25,1010.0
"10/01/2018, 04:00:00 AM",0.0,0.0,0.55,0.0,22.5,18.0,75.49,1010.0
"10/01/2018, 05:00:00 AM",0.0,0.0,0.4,0.0,22.55,18.1,75.9,1010.0
"10/01/2018, 06:00:00 AM",0.0,0.0,0.55,0.0,22.75,18.2,75.61,1010.0
"10/01/2018, 07:00:00 AM",0.0,0.0,0.7,0.0,22.9,18.3,75.21,1010.0
"10/01/2018, 08:00:00 AM",0.0,0.0,0.75,0.0,23.0,18.4,75.22,1010.0
"10/01/2018, 09:00:00 AM",0.0,0.0,0.85,0.0,22.9,18.5,76.07,1010.0
"10/01/2018, 10:00:00 AM",0.0,0.0,0.9,0.0,22.8,18.4,76.32,1009.0
"10/01/2018, 11:00:00 AM",0.0,0.0,0.9,0.0,22.8,18.3,75.75,1009.0
"10/01/2018, 12:00:00 PM",0.0,0.0,0.9,0.0,22.8,18.1,75.03,1009.0
"10/01/2018, 01:00:00 PM",0.0,0.0,0.95,0.0,23.05,18.1,73.56,1009.0
"10/01/2018, 02:00:00 PM",16.5,31.5,1.15,33.5,24.2,18.3,69.64,1010.0
"10/01/2018, 03:00:00 PM",78.5,114.5,1.55,139.5,26.1,18.5,62.98,1010.0
"10/01/2018, 04:00:00 PM",47.0,167.5,1.4,189.5,28.0,18.3,55.495,1010.0
"10/01/2018, 05:00:00 PM",173.0,273.0,1.35,388.0,29.2,18.1,51.17,1010.0
"10/01/2018, 06:00:00 PM",70.0,331.5,1.6,384.0,29.9,18.0,48.795,1009.5
"10/01/2018, 07:00:00 PM",82.5,362.5,2.05,428.5,30.15,17.8,47.735,1009.0
"10/01/2018, 08:00:00 PM",77.0,352.5,2.55,413.5,30.05,17.6,47.395,1008.0
"10/01/2018, 09:00:00 PM",95.5,327.5,3.05,397.0,29.4,17.4,48.425,1008.0
"10/01/2018, 10:00:00 PM",178.5,275.5,3.15,384.5,28.75,17.3,49.92,1007.0
"10/01/2018, 11:00:00 PM",175.5,183.5,3.0,261.5,28.3,17.2,50.91,1007.0
"10/02/2018, 12:00:00 AM",125.0,97.5,2.85,134.0,27.3,17.0,53.38,1007.5
"10/02/2018, 01:00:00 AM",16.5,20.5,2.75,22.0,26.1,16.9,57.025,1008.0
"10/02/2018, 02:00:00 AM",0.0,0.0,2.7,0.0,25.05,16.9,60.65,1008.0
"10/02/2018, 03:00:00 AM",0.0,0.0,2.7,0.0,24.5,17.1,63.385,1008.0
"10/02/2018, 04:00:00 AM",0.0,0.0,2.7,0.0,24.1,17.5,66.425,1009.0
"10/02/2018, 05:00:00 AM",0.0,0.0,2.6,0.0,23.8,17.8,69.165,1009.0
"10/02/2018, 06:00:00 AM",0.0,0.0,2.55,0.0,23.55,18.1,71.635,1008.0
"10/02/2018, 07:00:00 AM",0.0,0.0,2.5,0.0,23.3,18.4,73.935,1008.0
"10/02/2018, 08:00:00 AM",0.0,0.0,2.5,0.0,23.05,18.6,75.99,1008.0
"10/02/2018, 09:00:00 AM",0.0,0.0,2.45,0.0,22.8,18.7,77.85,1008.0
"10/02/2018, 10:00:00 AM",0.0,0.0,2.3,0.0,22.6,18.8,79.06,1008.0
"10/02/2018, 11:00:00 AM",0.0,0.0,2.15,0.0,22.45,18.8,79.695,1008.0
"10/02/2018, 12:00:00 PM",0.0,0.0,1.95,0.0,22.35,18.7,79.995,1008.5
"10/02/2018, 01:00:00 PM",0.0,0.0,1.65,0.0,22.2,18.7,80.38,1009.0
"10/02/2018, 02:00:00 PM",60.0,16.5,1.5,24.0,22.75,18.5,77.035,1010.0
"10/02/2018, 03:00:00 PM",31.5,61.5,1.45,71.0,24.2,18.0,68.365,1010.0
"10/02/2018, 04:00:00 PM",265.0,165.5,1.75,293.5,25.45,17.75,62.44,1010.5
"10/02/2018, 05:00:00 PM",100.5,186.5,2.45,251.5,26.2,17.75,59.71,1010.5
"10/02/2018, 06:00:00 PM",246.5,337.5,3.3,522.5,26.6,17.8,58.54,1010.0
"10/02/2018, 07:00:00 PM",711.0,185.5,4.0,753.0,26.5,17.8,59.01,1010.0
"10/02/2018, 08:00:00 PM",873.5,109.5,4.35,800.0,26.15,17.8,60.11,1010.5
"10/02/2018, 09:00:00 PM",341.0,252.0,4.35,506.0,25.55,17.7,61.805,1011.0
"10/02/2018, 10:00:00 PM",420.0,201.5,4.1,461.5,24.9,17.5,63.345,1011.0
"10/02/2018, 11:00:00 PM",496.0,126.5,3.9,347.0,24.2,17.3,65.21,1011.0
"10/03/2018, 12:00:00 AM",495.5,61.0,3.4,192.0,22.95,17.1,69.805,1011.5
"10/03/2018, 01:00:00 AM",173.0,21.0,3.05,36.5,21.9,17.2,74.495,1012.0
"10/03/2018, 02:00:00 AM",0.0,0.0,2.8,0.0,21.1,17.4,79.355,1012.5
"10/03/2018, 03:00:00 AM",0.0,0.0,2.5,0.0,20.75,17.5,81.72,1013.0
"10/03/2018, 04:00:00 AM",0.0,0.0,2.15,0.0,20.55,17.7,83.625,1013.0
"10/03/2018, 05:00:00 AM",0.0,0.0,1.8,0.0,20.4,17.8,85.05,1013.0
"10/03/2018, 06:00:00 AM",0.0,0.0,1.55,0.0,20.25,17.8,85.905,1013.0
"10/03/2018, 07:00:00 AM",0.0,0.0,1.4,0.0,19.95,17.8,87.25,1013.0
"10/03/2018, 08:00:00 AM",0.0,0.0,1.45,0.0,19.75,17.7,88.09,1012.0
"10/03/2018, 09:00:00 AM",0.0,0.0,1.65,0.0,19.6,17.7,88.63,1012.0
"10/03/2018, 10:00:00 AM",0.0,0.0,1.95,0.0,19.5,17.6,89.04,1012.0
"10/03/2018, 11:00:00 AM",0.0,0.0,2.1,0.0,19.4,17.6,89.6,1012.0
"10/03/2018, 12:00:00 PM",0.0,0.0,2.2,0.0,19.3,17.6,90.12,1012.0
"10/03/2018, 01:00:00 PM",0.0,0.0,2.3,0.0,19.35,17.6,89.73,1012.5
"10/03/2018, 02:00:00 PM",284.0,32.0,2.7,67.5,20.05,17.7,86.26,1013.0
"10/03/2018, 03:00:00 PM",346.5,99.5,3.05,203.0,21.05,17.7,81.265,1013.0
"10/03/2018, 04:00:00 PM",227.0,200.5,3.4,314.0,22.2,17.4,74.36,1013.5
"10/03/2018, 05:00:00 PM",345.0,261.5,3.7,482.5,23.3,17.2,68.425,1013.0
"10/03/2018, 06:00:00 PM",317.0,316.5,4.1,554.5,24.1,17.2,65.2,1013.0
"10/03/2018, 07:00:00 PM",148.5,334.0,4.45,451.5,24.5,17.2,63.76,1012.5
"10/03/2018, 08:00:00 PM",203.5,337.0,4.65,497.0,24.5,17.2,63.99,1012.0
"10/03/2018, 09:00:00 PM",559.5,220.0,4.8,619.0,24.15,17.3,65.61,1012.0
"10/03/2018, 10:00:00 PM",457.0,195.0,4.8,480.0,23.5,17.3,68.31,1012.0
"10/03/2018, 11:00:00 PM",172.0,187.5,4.7,264.0,22.9,17.3,70.86,1012.0
"10/04/2018, 12:00:00 AM",227.5,92.0,4.35,151.0,21.55,17.3,76.865,1012.0
"10/04/2018, 01:00:00 AM",50.0,20.0,3.8,24.5,20.55,17.5,82.555,1012.0
"10/04/2018, 02:00:00 AM",0.0,0.0,3.3,0.0,20.1,17.7,86.275,1012.5
"10/04/2018, 03:00:00 AM",0.0,0.0,3.0,0.0,20.0,17.7,86.86,1013.0
"10/04/2018, 04:00:00 AM",0.0,0.0,2.75,0.0,19.85,17.7,87.34,1013.0
"10/04/2018, 05:00:00 AM",0.0,0.0,2.6,0.0,19.75,17.6,87.38,1013.0
"10/04/2018, 06:00:00 AM",0.0,0.0,2.55,0.0,19.6,17.6,88.04,1013.0
"10/04/2018, 07:00:00 AM",0.0,0.0,2.6,0.0,19.6,17.6,88.4,1013.0
"10/04/2018, 08:00:00 AM",0.0,0.0,2.65,0.0,19.55,17.7,89.085,1013.0
"10/04/2018, 09:00:00 AM",0.0,0.0,2.7,0.0,19.45,17.8,89.935,1013.0
"10/04/2018, 10:00:00 AM",0.0,0.0,2.8,0.0,19.3,17.7,90.6,1013.0
"10/04/2018, 11:00:00 AM",0.0,0.0,2.8,0.0,19.3,17.7,90.74,1013.0
"10/04/2018, 12:00:00 PM",0.0,0.0,2.75,0.0,19.35,17.8,90.54,1013.0
"10/04/2018, 01:00:00 PM",0.0,0.0,2.6,0.0,19.4,17.7,89.995,1014.0
"10/04/2018, 02:00:00 PM",346.0,27.0,2.65,68.5,19.85,17.7,87.56,1014.0
"10/04/2018, 03:00:00 PM",249.0,87.5,2.65,161.5,20.55,17.6,83.035,1015.0
"10/04/2018, 04:00:00 PM",605.0,116.0,2.5,416.5,21.5,17.1,75.915,1015.0
"10/04/2018, 05:00:00 PM",892.0,72.0,2.45,641.0,22.6,16.5,68.365,1015.0
"10/04/2018, 06:00:00 PM",912.0,84.0,2.55,759.5,23.35,16.2,64.27,1015.0
"10/04/2018, 07:00:00 PM",937.0,81.5,2.85,821.0,23.75,16.1,62.33,1014.0
"10/04/2018, 08:00:00 PM",927.0,87.0,3.1,812.0,23.95,16.1,61.545,1014.0
"10/04/2018, 09:00:00 PM",871.5,103.5,3.3,729.5,23.8,16.1,62.165,1013.0
"10/04/2018, 10:00:00 PM",827.0,95.5,3.4,594.5,23.35,16.2,63.995,1013.0
"10/04/2018, 11:00:00 PM",740.5,82.0,3.4,412.0,22.9,16.2,65.94,1013.0
"10/05/2018, 12:00:00 AM",557.5,61.5,3.1,205.0,21.6,16.3,72.03,1013.0
"10/05/2018, 01:00:00 AM",150.5,19.5,2.75,32.5,20.5,16.5,78.01,1013.0
"10/05/2018, 02:00:00 AM",0.0,0.0,2.45,0.0,19.8,16.9,83.285,1013.5
"10/05/2018, 03:00:00 AM",0.0,0.0,2.2,0.0,19.55,17.1,85.525,1014.0
"10/05/2018, 04:00:00 AM",0.0,0.0,2.0,0.0,19.35,17.1,87.07,1014.0
"10/05/2018, 05:00:00 AM",0.0,0.0,2.05,0.0,19.25,17.2,87.72,1014.0
"10/05/2018, 06:00:00 AM",0.0,0.0,2.15,0.0,19.2,17.1,87.855,1013.5
"10/05/2018, 07:00:00 AM",0.0,0.0,2.2,0.0,19.2,17.1,87.65,1013.0
"10/05/2018, 08:00:00 AM",0.0,0.0,2.3,0.0,19.1,17.0,87.69,1013.0
"10/05/2018, 09:00:00 AM",0.0,0.0,2.3,0.0,18.95,16.9,88.135,1013.0
"10/05/2018, 10:00:00 AM",0.0,0.0,2.4,0.0,18.75,16.9,88.98,1013.0
"10/05/2018, 11:00:00 AM",0.0,0.0,2.4,0.0,18.55,16.8,89.73,1013.0
"10/05/2018, 12:00:00 PM",0.0,0.0,2.4,0.0,18.5,16.8,89.69,1014.0
"10/05/2018, 01:00:00 PM",0.0,0.0,2.4,0.0,18.55,16.7,88.895,1014.0
"10/05/2018, 02:00:00 PM",242.0,32.5,2.55,62.5,19.1,16.65,85.73,1014.5
"10/05/2018, 03:00:00 PM",432.0,87.5,2.75,211.0,20.0,16.6,80.815,1015.0
"10/05/2018, 04:00:00 PM",15.0,143.5,2.8,150.5,21.15,16.2,73.475,1015.0
"10/05/2018, 05:00:00 PM",13.0,199.5,2.9,208.0,22.5,15.6,64.86,1014.5
"10/05/2018, 06:00:00 PM",590.5,192.5,3.0,632.5,23.5,15.2,59.715,1014.0
"10/05/2018, 07:00:00 PM",877.5,116.0,3.1,805.5,24.3,15.05,56.29,1013.5
"10/05/2018, 08:00:00 PM",901.5,103.5,3.2,805.0,24.65,15.0,54.93,1012.5
"10/05/2018, 09:00:00 PM",874.0,102.5,3.35,727.0,24.7,15.1,55.06,1012.0
"10/05/2018, 10:00:00 PM",823.0,96.0,3.4,589.0,24.45,15.2,56.365,1011.5
"10/05/2018, 11:00:00 PM",732.5,83.0,3.4,406.0,24.1,15.4,58.13,1011.0
"10/06/2018, 12:00:00 AM",537.5,63.0,3.4,199.0,22.75,15.6,64.12,1011.0
"10/06/2018, 01:00:00 AM",130.0,19.5,3.35,30.0,21.15,16.2,73.615,1011.0
"10/06/2018, 02:00:00 AM",0.0,0.0,3.1,0.0,20.0,17.0,83.035,1011.0
"10/06/2018, 03:00:00 AM",0.0,0.0,2.6,0.0,19.65,17.4,86.66,1011.0
"10/06/2018, 04:00:00 AM",0.0,0.0,2.3,0.0,19.6,17.5,87.45,1012.0
"10/06/2018, 05:00:00 AM",0.0,0.0,2.2,0.0,19.6,17.5,87.51,1012.0
"10/06/2018, 06:00:00 AM",0.0,0.0,1.95,0.0,19.5,17.4,87.775,1011.5
"10/06/2018, 07:00:00 AM",0.0,0.0,1.5,0.0,19.5,17.3,87.14,1011.0
"10/06/2018, 08:00:00 AM",0.0,0.0,1.15,0.0,19.45,17.2,86.96,1011.0
"10/06/2018, 09:00:00 AM",0.0,0.0,1.4,0.0,19.25,17.2,88.035,1010.0
"10/06/2018, 10:00:00 AM",0.0,0.0,1.75,0.0,19.15,17.2,88.445,1010.0
"10/06/2018, 11:00:00 AM",0.0,0.0,1.8,0.0,19.0,17.1,88.68,1010.0
"10/06/2018, 12:00:00 PM",0.0,0.0,1.8,0.0,18.85,16.9,88.595,1010.0
"10/06/2018, 01:00:00 PM",0.0,0.0,1.95,0.0,18.7,16.8,88.92,1010.0
"10/06/2018, 02:00:00 PM",46.0,23.5,2.45,29.5,18.95,16.8,87.595,1010.0
"10/06/2018, 03:00:00 PM",87.0,59.5,3.0,83.5,19.7,16.8,83.36,1010.0
"10/06/2018, 04:00:00 PM",0.0,86.5,3.45,86.5,20.4,16.6,78.975,1011.0
"10/06/2018, 05:00:00 PM",11.5,196.5,3.75,204.0,21.0,16.45,75.265,1010.5
"10/06/2018, 06:00:00 PM",43.5,265.5,4.1,298.0,21.5,16.4,72.555,1010.0
"10/06/2018, 07:00:00 PM",306.0,333.5,4.4,573.0,21.85,16.2,70.275,1009.0
"10/06/2018, 08:00:00 PM",178.5,359.0,4.4,497.5,21.95,16.1,69.37,1008.0
"10/06/2018, 09:00:00 PM",325.0,307.5,4.4,536.0,21.85,15.9,69.03,1008.0
"10/06/2018, 10:00:00 PM",567.0,176.0,4.35,511.5,21.45,15.8,70.375,1007.0
"10/06/2018, 11:00:00 PM",535.5,123.0,4.2,353.5,21.1,15.8,71.73,1007.0
"10/07/2018, 12:00:00 AM",242.0,82.0,3.85,140.0,20.05,15.9,76.805,1007.0
"10/07/2018, 01:00:00 AM",74.0,17.5,3.55,23.5,19.2,16.0,81.515,1006.0
"10/07/2018, 02:00:00 AM",0.0,0.0,3.25,0.0,18.85,16.1,83.83,1007.0
"10/07/2018, 03:00:00 AM",0.0,0.0,3.0,0.0,18.8,16.0,83.61,1007.0
"10/07/2018, 04:00:00 AM",0.0,0.0,2.6,0.0,18.8,15.8,82.97,1007.0
"10/07/2018, 05:00:00 AM",0.0,0.0,2.25,0.0,18.75,15.7,82.555,1007.0
"10/07/2018, 06:00:00 AM",0.0,0.0,2.15,0.0,18.65,15.7,83.1,1007.0
"10/07/2018, 07:00:00 AM",0.0,0.0,2.05,0.0,18.6,15.7,83.33,1007.0
"10/07/2018, 08:00:00 AM",0.0,0.0,2.15,0.0,18.55,15.7,83.26,1006.0
"10/07/2018, 09:00:00 AM",0.0,0.0,2.4,0.0,18.5,15.7,83.83,1006.0
"10/07/2018, 10:00:00 AM",0.0,0.0,2.65,0.0,18.6,15.8,83.94,1006.0
"10/07/2018, 11:00:00 AM",0.0,0.0,2.65,0.0,18.6,16.0,84.695,1006.5
"10/07/2018, 12:00:00 PM",0.0,0.0,2.4,0.0,18.6,16.0,84.68,1007.0
"10/07/2018, 01:00:00 PM",0.0,0.0,2.05,0.0,18.65,15.9,84.195,1008.0
"10/07/2018, 02:00:00 PM",193.0,34.5,1.95,58.0,19.1,15.9,81.725,1008.5
"10/07/2018, 03:00:00 PM",145.0,72.0,2.0,109.0,19.9,15.6,76.26,1009.0
"10/07/2018, 04:00:00 PM",188.5,168.0,1.9,264.0,20.9,15.0,69.07,1009.0
"10/07/2018, 05:00:00 PM",735.0,135.0,1.95,598.5,22.05,14.1,60.775,1009.0
"10/07/2018, 06:00:00 PM",850.0,123.0,2.2,743.0,23.0,13.6,55.6,1009.0
"10/07/2018, 07:00:00 PM",874.5,122.5,2.55,802.5,23.6,13.4,52.85,1008.0
"10/07/2018, 08:00:00 PM",880.5,117.0,3.05,794.5,23.85,13.4,51.99,1008.0
"10/07/2018, 09:00:00 PM",867.0,108.0,3.5,719.5,23.7,13.5,52.84,1007.0
"10/07/2018, 10:00:00 PM",816.0,100.5,3.7,581.5,23.25,13.7,55.06,1007.0
"10/07/2018, 11:00:00 PM",715.5,88.0,3.7,397.0,22.7,14.0,57.93,1007.0
"10/08/2018, 12:00:00 AM",505.0,65.0,3.45,189.0,21.3,14.4,64.845,1007.0
"10/08/2018, 01:00:00 AM",103.5,17.0,2.85,25.0,19.8,15.2,74.785,1008.0
"10/08/2018, 02:00:00 AM",0.0,0.0,2.25,0.0,18.85,16.0,83.485,1008.5
"10/08/2018, 03:00:00 AM",0.0,0.0,1.75,0.0,18.7,16.3,85.7,1009.0
"10/08/2018, 04:00:00 AM",0.0,0.0,1.3,0.0,18.75,16.1,84.82,1009.0
"10/08/2018, 05:00:00 AM",0.0,0.0,0.95,0.0,18.8,15.9,83.06,1009.0
"10/08/2018, 06:00:00 AM",0.0,0.0,0.85,0.0,18.7,15.65,82.45,1008.5
