datetime,PV,WF,day,hour
2019-01-11 19:00:00,0.0,261184.40943257502,11,19
2019-01-11 20:00:00,0.0,412124.76311076095,11,20
2019-01-11 21:00:00,0.0,664386.5718050123,11,21
2019-01-11 22:00:00,0.0,972023.3471023202,11,22
2019-01-11 23:00:00,0.0,1258355.755711208,11,23
2019-01-12 00:00:00,0.0,1530996.256736909,12,0
2019-01-12 01:00:00,0.0,1522752.2436720568,12,1
2019-01-12 02:00:00,0.0,1156856.0252257823,12,2
2019-01-12 03:00:00,0.0,715540.5819489796,12,3
2019-01-12 04:00:00,0.0,448108.49557790277,12,4
2019-01-12 05:00:00,0.0,465858.05198462086,12,5
2019-01-12 06:00:00,0.0,524097.0140791285,12,6
2019-01-12 07:00:00,0.0,549017.8454670411,12,7
2019-01-12 08:00:00,8.928134345204104,528617.1559029341,12,8
2019-01-12 09:00:00,26.39946355168621,314683.4863063027,12,9
2019-01-12 10:00:00,19.382883080843925,156864.91363644204,12,10
2019-01-12 11:00:00,18.168681711983133,47832.43614277274,12,11
2019-01-12 12:00:00,35.753759124055854,0.0,12,12
2019-01-12 13:00:00,34.49339978204314,0.0,12,13
2019-01-12 14:00:00,20.50756459650078,0.0,12,14
2019-01-12 15:00:00,5.94841322161412,0.0,12,15
2019-01-12 16:00:00,16.598840589748864,0.0,12,16
2019-01-12 17:00:00,0.0,0.0,12,17
2019-01-12 18:00:00,0.0,0.0,12,18
2019-01-12 19:00:00,0.0,0.0,12,19
2019-01-12 20:00:00,0.0,0.0,12,20
2019-01-12 21:00:00,0.0,30392.19667025814,12,21
2019-01-12 22:00:00,0.0,59643.007608128835,12,22
2019-01-12 23:00:00,0.0,65270.6055902227,12,23
2019-01-13 00:00:00,0.0,57270.53047036738,13,0
2019-01-13 01:00:00,0.0,76657.20219442391,13,1
2019-01-13 02:00:00,0.0,106976.36852523297,13,2
2019-01-13 03:00:00,0.0,164719.66343537776,13,3
2019-01-13 04:00:00,0.0,252686.27438225527,13,4
2019-01-13 05:00:00,0.0,344787.14858482697,13,5
2019-01-13 06:00:00,0.0,375397.9614014436,13,6
2019-01-13 07:00:00,3.7785940597324235,677133.6254455158,13,7
2019-01-13 08:00:00,11.643932943839598,1063616.3372176364,13,8
2019-01-13 09:00:00,14.150311672256565,1171314.8662799492,13,9
2019-01-13 10:00:00,17.924989776722494,1415596.5641801076,13,10
2019-01-13 11:00:00,26.165703169301654,1412047.852738447,13,11
2019-01-13 12:00:00,42.13910238539298,1220763.5434827702,13,12
